symbol,strategy,entry_date,entry_price,exit_date,exit_price,pnl_pct,entry_pos,exit_reason,initial_stop,stop_on_exit
600961,S3,2024-08-20,7.3,2024-09-03,6.92,-0.05245479452054793,0.11832078695792729,hit_stop,7.010671428571428,7.010671428571428
600961,S3,2024-12-31,7.84,2025-01-14,8.18,0.0429673469387755,0.1506014215418262,mean_revert_tp,7.608714285714286,7.608714285714286
600961,S2,2025-06-05,10.75,2025-06-23,10.3,-0.042260465116279004,0.1445963879753044,hit_stop,9.845121428571428,10.551178996546493
600965,S2,2025-02-10,4.22741952,2025-02-19,4.15795488,-0.016831924882629024,0.1566972477064219,hit_stop,3.914580552,4.192000351351394
600967,S1,2025-06-16,12.62,2025-07-01,19.31,0.5297109350237719,0.0598671726755218,eod_close,11.565999999999999,14.71989685274849
600977,S2,2025-06-04,10.5,2025-06-19,10.55,0.00436190476190483,0.2,hit_stop,10.158707142857143,10.586489766102394
600979,S3,2025-06-03,5.136716,2025-06-20,4.88,-0.05037667770614532,0.14215418261345006,hit_stop,4.956041893,4.956041893
600988,S3,2024-09-10,16.71405082,2024-09-23,17.96611408,0.07451082045184304,0.129689706920904,mean_revert_tp,16.041002936971427,16.041002936971427
600988,S3,2024-12-24,15.77003487,2025-01-06,16.33644444,0.03551682419659743,0.19270599606475883,mean_revert_tp,15.438294889014285,15.438294889014285
600990,S1,2025-05-15,21.12,2025-05-22,20.52,-0.028809090909090975,0.043956271481220756,ema50_break or macd_dead,18.8151,18.8151
600990,S1,2025-05-21,20.52,2025-06-12,26.03,0.2681185185185186,0.03721114533239674,ema50_break or macd_dead,17.88395,22.256628294018405
601020,S2,2025-06-11,18.52,2025-06-20,16.9,-0.08787300215982727,0.1477785898444717,hit_stop,16.572874035014284,17.401279132304545
601020,S1,2025-06-23,17.06,2025-06-25,17.28,0.012495662368112687,0.0651297911531142,ema50_break or macd_dead,15.898024319199997,15.898024319199997
601020,S1,2025-06-24,17.28,2025-06-26,17.41,0.00712314814814809,0.06332004349401955,ema50_break or macd_dead,16.0905,16.0905
601020,S1,2025-06-25,17.41,2025-06-27,17.23,-0.010738885697874767,0.06378630856809223,ema50_break or macd_dead,16.1098,16.1098
601020,S1,2025-06-26,17.23,2025-06-30,17.75,0.02977991874637258,0.062382467814262946,ema50_break or macd_dead,15.8674,15.8674
601020,S1,2025-06-27,17.75,2025-07-01,18.64,0.04974084507042257,0.06563103909617955,eod_close,16.3146,16.3146
601059,S1,2025-05-07,14.96,2025-05-09,15.25,0.018985026737967856,0.10242275758813121,ema50_break or macd_dead,14.3153,14.3153
601059,S1,2025-05-08,15.25,2025-05-12,15.22,-0.0023672131147540565,0.10001322051824431,ema50_break or macd_dead,14.3736,14.3736
601059,S1,2025-05-09,15.22,2025-05-14,15.1,-0.008284362680683376,0.09860629457567228,ema50_break or macd_dead,14.30585,14.30585
601059,S1,2025-05-13,15.1,2025-05-16,15.09,-0.001062251655629125,0.09470717193861572,hit_stop,14.32175,15.139471259613561
601059,S1,2025-05-15,15.09,2025-05-19,15.29,0.012853810470510225,0.08219550671816352,ema50_break or macd_dead,14.19085,14.19085
601059,S1,2025-05-16,15.29,2025-05-20,15.15,-0.009556311314584617,0.08199826802338171,ema50_break or macd_dead,14.2262,14.2262
601059,S1,2025-05-19,15.15,2025-05-21,15.1,-0.0037003300330033474,0.08624907549638734,hit_stop,14.28115,15.7752
601059,S1,2025-05-20,15.1,2025-05-22,15.0,-0.0070225165562913675,0.08847592332865827,ema50_break or macd_dead,14.284400000000002,14.284400000000002
601059,S1,2025-05-21,15.0,2025-05-23,14.76,-0.016400000000000015,0.09131700218287656,ema50_break or macd_dead,14.2354,14.2354
601059,S1,2025-05-22,14.76,2025-05-26,14.44,-0.022080216802168044,0.0879225331194677,ema50_break or macd_dead,13.958350000000001,13.958350000000001
601059,S1,2025-06-19,15.95,2025-07-01,16.93,0.06104200626959251,0.06236298152207959,eod_close,14.652800000000001,15.926658242587019
601069,S1,2025-05-29,18.0,2025-06-26,21.03,0.16793333333333338,0.044319418372567025,ema50_break or macd_dead,15.738619944549997,19.898075765720183
601086,S3,2025-01-23,4.63321898,2025-02-11,4.95137994,0.06826952789699575,0.06724123745269045,mean_revert_tp,4.297900053942857,4.297900053942857
601086,S2,2025-03-14,5.09057536,2025-03-24,4.81218452,-0.055087500000000025,0.14720790917850102,midband_fail,4.620783715692857,4.620783715692857
601089,S2,2025-03-14,15.14838108,2025-04-08,14.0226846,-0.07471133888532992,0.2,hit_stop,14.494603736400002,14.915555302852265
601089,S1,2025-04-28,14.87666124,2025-04-30,14.97370404,0.006123157208088631,0.08971591903400807,ema50_break or macd_dead,14.0933802798,14.0933802798
601089,S1,2025-04-29,14.97370404,2025-05-29,15.64329936,0.0443180816591057,0.10188503916102484,ema50_break or macd_dead,14.1650463876,15.062610432230233
601089,S1,2025-06-23,17.66,2025-06-26,16.65,-0.05759139297848253,0.045914254511433064,ema50_break or macd_dead,15.710116927999998,15.710116927999998
601099,S2,2025-02-10,4.15,2025-02-19,4.02,-0.03172530120481946,0.15093557248743067,hit_stop,3.8341928571428574,4.087861986753085
601099,S2,2025-05-14,3.75,2025-05-19,3.66,-0.024399999999999963,0.2,hit_stop,3.5415214285714285,3.6716668699436275
601100,S1,2025-04-29,72.8692256,2025-05-06,74.255325,0.01862173913043487,0.04838709677419355,ema50_break or macd_dead,65.43705962429999,65.43705962429999
601100,S1,2025-04-30,74.255325,2025-05-15,73.65138169,-0.008533333333333405,0.05146077516163607,ema50_break or macd_dead,66.52212793675,66.52212793675
601100,S1,2025-05-16,73.44346678,2025-05-20,69.8000055,-0.050009059045564803,0.0582655400948582,ema50_break or macd_dead,67.1590901146,67.1590901146
601100,S1,2025-06-12,68.36440255,2025-06-16,67.8198635,-0.008365242577842104,0.08709803083805624,ema50_break or macd_dead,64.68247701165001,64.68247701165001
601100,S1,2025-06-13,67.8198635,2025-06-17,66.2357499,-0.02375766423357657,0.0852090432014326,ema50_break or macd_dead,63.858886450300005,63.858886450300005
601100,S2,2025-06-30,72.27,2025-07-01,70.8,-0.02074039020340389,0.14727901583723776,eod_close,66.02828533169286,66.02828533169286
601116,S2,2025-02-11,10.5058057,2025-03-03,11.27164948,0.07249719626168233,0.15515012510425352,midband_fail,9.435027052285715,11.061715179600611
601121,S2,2025-03-14,6.2882853,2025-04-01,5.9306577,-0.05727203791469191,0.2,hit_stop,5.974282590571428,6.330939678601133
601121,S2,2025-06-06,6.01,2025-06-18,5.87,-0.02369450915141426,0.2,midband_fail,5.760827164714287,5.760827164714287
601138,S2,2025-05-12,19.8,2025-05-27,18.76,-0.05292525252525248,0.18893479935569746,midband_fail,17.630535714285713,18.66757763190925
601168,S3,2024-11-25,15.69727374,2024-12-12,15.98848588,0.018151765409934215,0.10993564560182584,mean_revert_tp,15.055077161771429,15.055077161771429
601168,S2,2025-05-12,14.9833343,2025-06-03,14.9363646,-0.0035347962382445146,0.2,hit_stop,14.110167577,14.91315687312014
601168,S2,2025-06-10,15.42484948,2025-06-24,15.27,-0.010438962143571016,0.2,hit_stop,14.826864809385714,15.298004136239571
601177,S1,2025-04-28,18.0,2025-05-20,19.82,0.10071111111111113,0.0388028720903141,ema50_break or macd_dead,15.959349999999999,18.510898630211763
601208,S1,2025-04-28,8.7142353,2025-05-23,9.198909,0.05521861520998866,0.05593081244870908,ema50_break or macd_dead,7.980251383500001,9.100553895529826
601208,S1,2025-06-10,9.2088003,2025-06-12,9.198909,-0.0014741138560687,0.07399442453205889,ema50_break or macd_dead,8.5680913425,8.5680913425
601212,S2,2025-03-14,2.91,2025-04-03,2.89,-0.007272852233676982,0.2,hit_stop,2.7419857142857147,2.9069333305868756
601212,S2,2025-06-03,2.92,2025-06-23,2.96,0.013298630136986315,0.2,midband_fail,2.7496,2.871324310045876
601222,S2,2025-06-30,5.66,2025-07-01,5.67,0.001366784452296782,0.2,eod_close,5.559657142857143,5.631990408246632
601226,S2,2025-03-13,6.99,2025-04-01,6.44,-0.07908383404864089,0.18029026921341545,hit_stop,6.421528571428572,6.971929942598689
601226,S1,2025-05-21,6.28,2025-05-23,6.21,-0.011546496815286668,0.09084333863734997,ema50_break or macd_dead,5.93435,5.93435
601226,S1,2025-05-23,6.16,2025-05-27,6.27,0.017457142857142765,0.08560794044665018,ema50_break or macd_dead,5.847300000000001,5.847300000000001
601226,S1,2025-05-26,6.27,2025-05-28,6.26,-0.001994896331738403,0.08910046894983667,ema50_break or macd_dead,5.91815,5.91815
601226,S1,2025-05-27,6.26,2025-05-29,6.25,-0.0019974440894568353,0.08978018840993443,ema50_break or macd_dead,5.9397,6.265000896445954
601226,S1,2025-05-28,6.25,2025-05-30,6.36,0.01720000000000005,0.09322284699615276,ema50_break or macd_dead,5.9621,6.2683341444034815
601226,S1,2025-05-29,6.36,2025-06-03,6.2,-0.02555723270440254,0.09557389347336838,hit_stop,6.0367500000000005,6.278016606841245
601226,S1,2025-05-30,6.2,2025-06-04,6.22,0.002825806451612834,0.08957373271889404,ema50_break or macd_dead,5.8728,5.8728
601226,S1,2025-06-03,6.22,2025-06-05,6.26,0.006030868167202578,0.09463384803546857,ema50_break or macd_dead,5.8629500000000005,5.8629500000000005
601226,S1,2025-06-04,6.26,2025-06-06,6.23,-0.0051923322683705055,0.0963111591294953,ema50_break or macd_dead,5.91605,5.91605
601226,S1,2025-06-05,6.23,2025-06-09,6.24,0.0012051364365970765,0.09755715627936114,ema50_break or macd_dead,5.9107,5.9107
601226,S1,2025-06-06,6.24,2025-06-10,6.26,0.0028051282051281363,0.11272200072490038,ema50_break or macd_dead,5.9441,5.9441
601226,S1,2025-06-09,6.26,2025-06-11,6.22,-0.006789776357827482,0.12058371735791094,ema50_break or macd_dead,6.0196000000000005,6.0196000000000005
601226,S1,2025-06-11,6.17,2025-06-13,6.15,-0.003641491085899445,0.11745730550284637,ema50_break or macd_dead,5.926500000000001,5.926500000000001
601579,S2,2025-03-14,10.37473515,2025-06-17,20.81,1.0054343368890724,0.2,midband_fail,9.838467891035714,20.165078545087045
601606,S2,2025-03-10,12.65,2025-03-25,12.3,-0.028067984189723293,0.15453353985464083,hit_stop,11.96235,12.42581840754687
601606,S1,2025-05-21,13.26,2025-05-26,13.56,0.022224434389140325,0.047413335221840595,hit_stop,11.97795,14.95
601606,S1,2025-05-23,13.56,2025-05-29,13.34,-0.016624188790560518,0.04415118931247963,ema50_break or macd_dead,12.015500000000001,12.015500000000001
601689,S3,2025-04-07,47.8755376,2025-04-09,43.028634,-0.1016396694214877,0.08262596028208435,hit_stop,47.34814361702857,47.34814361702857
601689,S3,2025-04-08,43.028634,2025-04-28,50.75400484,0.17914022988505757,0.06814900988417517,mean_revert_tp,42.03483506011428,42.03483506011428
601689,S1,2025-04-30,52.425692,2025-05-07,54.40402,0.037335849056603865,0.05568166075215529,ema50_break or macd_dead,47.0428098866,47.0428098866
601689,S1,2025-05-06,54.40402,2025-05-08,51.44641964,-0.05476363636363637,0.0588624265735036,ema50_break or macd_dead,48.343560546599996,48.343560546599996
601689,S1,2025-05-07,51.44641964,2025-05-09,51.8321936,0.00709855796962112,0.054420568796106995,ema50_break or macd_dead,47.1149199422,47.1149199422
601689,S1,2025-05-08,51.8321936,2025-05-12,52.425692,0.011050381679389341,0.05768785999845807,ema50_break or macd_dead,47.32165521819999,47.32165521819999
601689,S1,2025-05-09,52.425692,2025-05-13,54.0083544,0.02978867924528309,0.057914266851822285,ema50_break or macd_dead,45.9835636172,45.9835636172
601689,S1,2025-05-12,54.0083544,2025-05-14,53.19723992,-0.015418315018315027,0.05759753814370865,ema50_break or macd_dead,48.35340272839999,48.35340272839999
601689,S1,2025-05-13,53.19723992,2025-05-15,52.65319972,-0.010626850130159867,0.055335147373449876,ema50_break or macd_dead,47.94052567479999,47.94052567479999
601689,S1,2025-05-14,52.65319972,2025-05-16,50.45725564,-0.04210580499718211,0.06116881032624888,ema50_break or macd_dead,48.4673544212,48.4673544212
601689,S1,2025-05-15,50.45725564,2025-05-19,51.93111,0.02880995883160159,0.05698333924140371,ema50_break or macd_dead,46.41790552959999,46.41790552959999
601689,S1,2025-05-16,51.93111,2025-05-20,50.5462804,-0.027066666666666597,0.05891771450325265,ema50_break or macd_dead,47.6326483798,47.6326483798
601689,S1,2025-05-19,50.5462804,2025-05-21,50.78367976,0.004296673189823829,0.056059492601814115,ema50_break or macd_dead,46.047018487799996,46.047018487799996
601689,S1,2025-05-20,50.78367976,2025-05-22,50.2495312,-0.010918114530580413,0.05581793366407414,ema50_break or macd_dead,46.405738812399996,46.405738812399996
601689,S1,2025-05-21,50.2495312,2025-05-23,50.200073,-0.0013842519685038687,0.05593953666684919,ema50_break or macd_dead,46.001319111,46.001319111
601689,S1,2025-05-23,50.8430296,2025-05-27,49.5076582,-0.02666459143968871,0.05799672334896332,ema50_break or macd_dead,46.396490129,46.396490129
601696,S2,2025-02-07,10.85,2025-02-19,10.66,-0.017911520737327144,0.2,hit_stop,10.199671428571428,10.734632767051727
601696,S2,2025-05-14,10.26,2025-05-19,10.02,-0.0237918128654971,0.2,hit_stop,9.759978571428572,10.035042040258675
601778,S3,2024-09-23,2.27,2024-09-25,2.41,0.061274008810572746,0.15960451977401108,mean_revert_tp,2.1891999999999996,2.1891999999999996
601778,S1,2025-04-28,2.62,2025-04-30,2.6,-0.008033587786259549,0.08483870967741931,ema50_break or macd_dead,2.4749999999999996,2.4749999999999996
601778,S1,2025-05-06,2.69,2025-05-08,2.67,-0.007834944237918222,0.09899888765294768,ema50_break or macd_dead,2.53515,2.53515
601778,S1,2025-05-07,2.67,2025-05-09,2.68,0.0033453183520600117,0.10633213859020305,ema50_break or macd_dead,2.54445,2.54445
601778,S1,2025-05-08,2.68,2025-05-12,2.69,0.0033313432835820095,0.10984075132707223,ema50_break or macd_dead,2.5675499999999998,2.5675499999999998
601778,S1,2025-05-09,2.69,2025-05-13,2.71,0.007034944237918222,0.1172624237140366,ema50_break or macd_dead,2.5753,2.5753
601778,S1,2025-05-12,2.71,2025-05-14,2.69,-0.007780073800738014,0.12529219261337068,ema50_break or macd_dead,2.5730500000000003,2.5730500000000003
601778,S1,2025-05-13,2.69,2025-05-16,2.68,-0.004117472118959029,0.12442396313364054,ema50_break or macd_dead,2.5915000000000004,2.6751985639349067
601778,S1,2025-05-15,2.68,2025-05-19,2.67,-0.004131343283582175,0.12007168458781353,ema50_break or macd_dead,2.5684,2.5684
601778,S1,2025-05-16,2.67,2025-05-20,2.69,0.007090636704119857,0.12304147465437777,ema50_break or macd_dead,2.5614999999999997,2.5614999999999997
601778,S1,2025-05-19,2.69,2025-05-21,2.7,0.0033174721189591938,0.12396313364055288,ema50_break or macd_dead,2.5814999999999997,2.5814999999999997
601778,S1,2025-05-20,2.7,2025-05-22,2.68,-0.007807407407407414,0.13608870967741923,ema50_break or macd_dead,2.6008,2.6787694018981854
601778,S1,2025-05-21,2.68,2025-05-23,2.65,-0.01159402985074636,0.14225277630883124,ema50_break or macd_dead,2.59545,2.59545
601778,S1,2025-06-05,2.66,2025-06-09,2.66,-0.0004,0.15110356536502526,ema50_break or macd_dead,2.58165,2.58165
601778,S1,2025-06-06,2.66,2025-06-10,2.67,0.003359398496240521,0.14997170345217878,ema50_break or macd_dead,2.5616499999999998,2.5616499999999998
601778,S2,2025-06-17,2.74,2025-07-01,2.98,0.08719124087591232,0.2,eod_close,2.596228571428571,2.7430583276253557
601858,S2,2025-05-26,20.91,2025-06-16,19.31,-0.07691841224294603,0.1776116791240655,hit_stop,18.29502857142857,19.7712006189117
601865,S3,2024-08-26,16.0832436,2024-09-03,17.39535,0.08118220024721887,0.09225344101922428,mean_revert_tp,15.249161418,15.249161418
601865,S2,2025-02-26,22.21,2025-03-10,20.59,-0.07334011706438545,0.10480278280681045,midband_fail,19.325092857142856,19.325092857142856
601869,S1,2025-04-28,33.55,2025-05-06,33.54,-0.0006980625931445011,0.0649198595017966,ema50_break or macd_dead,29.683099999999996,29.683099999999996
601869,S1,2025-04-30,33.54,2025-05-22,33.4,-0.004574120453190238,0.07071380920613739,ema50_break or macd_dead,30.53655,32.99639785366037
601869,S2,2025-06-19,37.15,2025-07-01,40.05,0.07766191117092863,0.13207144164852821,eod_close,32.42145714285714,36.73406747444808
601877,S1,2025-04-28,21.805056,2025-04-30,21.8829312,0.0031714285714286236,0.13620071684587817,ema50_break or macd_dead,21.023335008,21.023335008
601877,S1,2025-04-29,21.8829312,2025-05-06,21.7758528,-0.005293238434163813,0.14853252247488094,ema50_break or macd_dead,21.136886783999998,21.136886783999998
601877,S1,2025-04-30,21.7758528,2025-05-07,21.9705408,0.008540545373267738,0.15964157706093182,ema50_break or macd_dead,20.999534399999998,20.999534399999998
601877,S1,2025-05-06,21.9705408,2025-05-08,21.9024,-0.0035014621178554852,0.16386215004776253,ema50_break or macd_dead,21.045334752000002,21.045334752000002
601877,S1,2025-05-07,21.9024,2025-05-20,22.1360256,0.010266666666666662,0.16762273709304906,ema50_break or macd_dead,21.249075744,22.000909117230062
601877,S1,2025-05-19,22.1360256,2025-05-21,22.1165568,-0.0012795074758134772,0.17270237370663435,ema50_break or macd_dead,21.457343232,21.457343232
601877,S1,2025-05-20,22.1165568,2025-05-22,22.0581504,-0.003040845070422654,0.17617866004962798,ema50_break or macd_dead,21.488882688000004,21.488882688000004
601877,S1,2025-05-21,22.0581504,2025-05-23,22.097088,0.001365225066195966,0.17947501581277678,ema50_break or macd_dead,21.481484544,21.481484544
601877,S1,2025-05-22,22.097088,2025-05-26,21.7271808,-0.01714008810572688,0.1827688842410106,ema50_break or macd_dead,21.511515168000003,21.511515168000003
601877,S1,2025-06-16,22.04,2025-06-18,21.9,-0.0067520871143375944,0.18070651201165744,ema50_break or macd_dead,21.439894704,21.439894704
601877,S1,2025-06-17,21.9,2025-06-20,21.85,-0.0026831050228309206,0.17686221220761025,ema50_break or macd_dead,21.271156672,21.271156672
601877,S1,2025-06-19,21.85,2025-07-01,22.72,0.03941693363844382,0.1656693930283477,eod_close,21.190554112,22.16457388124137
601882,S2,2025-02-19,22.1773574,2025-03-11,23.16846939,0.044290265486725516,0.1539786159728369,hit_stop,20.03989892747857,24.67966985
601882,S3,2025-04-07,18.81150183,2025-05-07,19.73,0.04842641366438947,0.08209210751583634,mean_revert_tp,17.674961328200002,17.674961328200002
601899,S3,2024-11-12,15.70079916,2024-12-10,16.14432456,0.027848587570621492,0.11805306372290356,mean_revert_tp,15.083003478228571,15.083003478228571
601899,S2,2025-05-23,18.233822,2025-05-30,17.68187928,-0.030670270270270247,0.2,midband_fail,17.13839874302857,17.13839874302857
601908,S3,2025-01-13,2.61,2025-02-07,2.72,0.04174559386973193,0.04523087628609773,mean_revert_tp,2.3125857142857145,2.3125857142857145
601908,S1,2025-06-26,3.29,2025-07-01,3.34,0.014797568389057698,0.054476629361422016,eod_close,3.0062,3.0062
601929,S1,2025-04-30,1.75,2025-05-07,1.81,0.03388571428571432,0.07385398981324272,ema50_break or macd_dead,1.6221999999999999,1.6221999999999999
601929,S1,2025-05-06,1.81,2025-05-08,1.77,-0.022499447513812176,0.08132666969559284,ema50_break or macd_dead,1.6799499999999998,1.6799499999999998
601929,S1,2025-05-07,1.77,2025-05-12,1.8,0.016549152542372894,0.0820276497695852,ema50_break or macd_dead,1.6715,1.6715
601929,S1,2025-05-09,1.8,2025-05-13,1.81,0.00515555555555556,0.07909854175872728,ema50_break or macd_dead,1.67685,1.67685
601929,S1,2025-05-12,1.81,2025-05-14,1.79,-0.011449723756906087,0.0829493087557603,ema50_break or macd_dead,1.6915,1.6915
601929,S1,2025-05-13,1.79,2025-05-15,1.81,0.01077318435754191,0.08132666969559284,ema50_break or macd_dead,1.6799499999999998,1.6799499999999998
601929,S1,2025-05-14,1.81,2025-05-16,1.77,-0.022499447513812176,0.07890148212728852,hit_stop,1.6953,1.7829734776505561
601929,S1,2025-05-15,1.77,2025-05-19,1.77,-0.0004,0.07865665046398579,ema50_break or macd_dead,1.66685,1.66685
601929,S1,2025-05-16,1.77,2025-05-26,1.79,0.010899435028248599,0.07930107526881715,hit_stop,1.6583999999999999,1.7997163043222635
601929,S1,2025-05-23,1.79,2025-05-27,1.8,0.005186592178770954,0.06174124176205339,ema50_break or macd_dead,1.63585,1.63585
601929,S1,2025-05-26,1.8,2025-05-28,1.8,-0.0004,0.06311360448807853,ema50_break or macd_dead,1.6574,1.6574
601929,S1,2025-05-27,1.8,2025-05-29,1.8,-0.0004,0.06416164480680608,ema50_break or macd_dead,1.66895,1.66895
601929,S1,2025-05-28,1.8,2025-06-03,1.81,0.00515555555555556,0.0686907020872865,ema50_break or macd_dead,1.67825,1.67825
601929,S1,2025-05-30,1.81,2025-06-16,1.79,-0.011449723756906087,0.06451612903225805,ema50_break or macd_dead,1.67895,1.67895
601933,S3,2025-06-10,4.91,2025-06-20,4.77,-0.02891323828920582,0.1687077495836188,hit_stop,4.774185714285714,4.774185714285714
601958,S2,2025-05-21,10.18,2025-06-23,10.6,0.0408573673870334,0.2,midband_fail,9.867757142857142,10.30101422052356
601999,S3,2025-04-07,5.61,2025-04-18,6.25,0.11368199643493755,0.09218964727439309,mean_revert_tp,5.438142857142857,5.438142857142857
601999,S2,2025-06-03,6.69,2025-06-20,6.68,-0.0018947683109119095,0.18654434250764504,midband_fail,6.311649999999999,6.594365421554988
603001,S2,2025-03-14,5.9207387,2025-04-01,5.1306566,-0.13384316309719937,0.17208515186603704,midband_fail,4.781083590428572,4.781083590428572
603001,S3,2025-04-07,4.6722139,2025-04-17,5.1599189,0.10398413361169104,0.09352398829569919,mean_revert_tp,4.468590095285714,4.468590095285714
603001,S1,2025-04-28,5.169673,2025-06-13,6.46,0.24919547731548966,0.060780984719864144,ema50_break or macd_dead,4.8070643324999995,6.047481316242485
603002,S3,2024-08-21,4.3348707,2024-08-28,4.09570542,-0.05557241379310343,0.12494882502251702,hit_stop,4.170971303057144,4.170971303057144
603002,S1,2025-04-28,5.3812188,2025-04-30,5.480871,0.01811851851851843,0.03609988739484666,ema50_break or macd_dead,4.6788202683,4.6788202683
603002,S1,2025-04-29,5.480871,2025-05-06,5.61041886,0.023236363636363753,0.03992477940112831,ema50_break or macd_dead,4.8119057814,4.8119057814
603002,S1,2025-04-30,5.61041886,2025-05-07,5.79975804,0.03334777975133218,0.040467887242080794,ema50_break or macd_dead,4.864821099599999,4.864821099599999
603002,S1,2025-05-06,5.79975804,2025-05-08,5.76986238,-0.0055546391752577685,0.04261615862681265,ema50_break or macd_dead,5.0665171523999994,5.0665171523999994
603002,S2,2025-06-19,6.04,2025-07-01,6.92,0.14529536423841058,0.1490166714177286,eod_close,5.497858746528572,6.037049474453475
603004,S2,2025-02-11,21.84806958,2025-03-11,22.64038398,0.0358647325475974,0.1470806868972007,midband_fail,19.500236859964286,21.473059871207006
603004,S1,2025-04-28,19.00564167,2025-04-30,19.69891677,0.036077331943720745,0.05785777264297225,ema50_break or macd_dead,17.218427981850002,17.218427981850002
603004,S1,2025-04-29,19.69891677,2025-05-06,19.79795607,0.004627652086475675,0.06075879765395893,ema50_break or macd_dead,18.0778415076,18.0778415076
603004,S1,2025-04-30,19.79795607,2025-05-12,20.29315257,0.024612506253126495,0.062039562368726285,ema50_break or macd_dead,18.02025015465,19.59055625139003
603004,S1,2025-05-09,20.29315257,2025-05-15,20.34267222,0.0020402147388970514,0.06400912605361557,ema50_break or macd_dead,18.4431974853,18.4431974853
603004,S1,2025-05-14,20.34267222,2025-05-16,20.12478576,-0.01111080817916256,0.06696734974017063,ema50_break or macd_dead,18.777999838950002,18.777999838950002
603004,S1,2025-05-15,20.12478576,2025-05-23,20.02574646,-0.005321259842519742,0.06634452135301035,ema50_break or macd_dead,18.608097919800002,18.608097919800002
603004,S1,2025-05-22,20.02574646,2025-06-16,21.27364164,0.061914540059347205,0.08769350514572351,ema50_break or macd_dead,18.939978614100003,20.28540224446515
603009,S1,2025-04-29,43.8234384,2025-05-16,43.51,-0.007552300491328005,0.04582561069576629,ema50_break or macd_dead,39.1397210736,39.1397210736
603011,S3,2024-12-24,7.06,2025-01-03,6.65,-0.058473654390934736,0.08948791922106021,hit_stop,6.6938571428571425,6.6938571428571425
603011,S1,2025-05-09,11.02,2025-06-17,18.61,0.6883477313974592,0.035707246567242626,ema50_break or macd_dead,9.3479,15.19704635242171
603013,S3,2025-04-08,13.722688,2025-04-24,15.56544896,0.13388571428571425,0.0640418837092467,mean_revert_tp,12.50671781577143,12.50671781577143
603013,S1,2025-05-28,17.66305984,2025-06-03,16.89851008,-0.04368523862375126,0.03946236559139784,ema50_break or macd_dead,15.7075768,15.7075768
603019,S2,2025-02-05,72.39567467,2025-02-25,75.49223014,0.042372658506395246,0.12377105665217308,hit_stop,62.56173565190714,78.07288744091984
603019,S1,2025-05-06,65.89390386,2025-05-08,64.5198696,-0.021252221214868357,0.11494252873563228,ema50_break or macd_dead,61.99896478755001,61.99896478755001
603019,S1,2025-05-07,64.5198696,2025-05-09,64.89822686,0.005464197530863997,0.10873523663152983,ema50_break or macd_dead,61.828504885150004,61.828504885150004
603019,S3,2025-05-26,61.9,2025-06-11,73.0,0.1789214862681745,0.2,mean_revert_tp,60.76403041548571,60.76403041548571
603019,S1,2025-06-20,66.31,2025-07-01,69.32,0.04499285175689927,0.0979158128915169,eod_close,63.4838,66.7162559763895
603021,S2,2025-02-28,4.69,2025-03-14,4.37,-0.06863027718550112,0.1110962298265586,hit_stop,4.005671428571428,4.445468875389563
603022,S2,2025-03-13,8.442894,2025-03-25,7.907781,-0.06378028169014094,0.17567327611719422,midband_fail,7.692390939285715,7.692390939285715
603022,S1,2025-05-12,8.5518985,2025-05-15,8.442894,-0.013146234067207331,0.07651292988536398,ema50_break or macd_dead,7.974521482500001,7.974521482500001
603022,S1,2025-05-22,8.6509935,2025-05-26,8.541989,-0.013000229095074577,0.08082949308755762,ema50_break or macd_dead,8.153041125,8.153041125
603022,S1,2025-06-05,9.01,2025-06-16,8.89,-0.013718534961154187,0.07807423523601141,ema50_break or macd_dead,8.367467974999999,8.894729149977916
603029,S1,2025-04-29,17.61564168,2025-05-26,17.72462484,0.005786726659167666,0.04573751093275713,hit_stop,15.6899092428,17.86869792190471
603029,S3,2025-06-18,17.44,2025-07-01,17.92,0.027122935779816535,0.17087960744118785,mean_revert_tp,16.88116222057143,16.88116222057143
603030,S1,2025-04-29,2.51,2025-05-23,2.6,0.035456573705179406,0.0582100412321126,ema50_break or macd_dead,2.1938500000000003,2.483208467402665
603030,S1,2025-06-12,2.82,2025-06-16,2.69,-0.046499290780141804,0.05265109380793472,ema50_break or macd_dead,2.5702999999999996,2.5702999999999996
603032,S2,2025-05-09,13.97,2025-06-03,13.35,-0.044780816034359405,0.15533115051706806,hit_stop,12.50082857142857,13.582184636899571
603033,S3,2024-08-20,9.3,2024-09-02,10.23,0.09959999999999997,0.12045740507734434,mean_revert_tp,8.913971428571429,8.913971428571429
603033,S2,2025-02-25,14.01,2025-03-03,13.28,-0.05250563882940759,0.14677402457458433,midband_fail,12.811735714285712,12.811735714285712
603033,S3,2025-05-30,10.51,2025-06-10,11.13,0.058591436726926835,0.15750000000000008,mean_revert_tp,10.282857142857143,10.282857142857143
603036,S1,2025-04-28,14.35406248,2025-06-04,15.65,0.08988367556611059,0.06424656303351603,ema50_break or macd_dead,13.0184633652,15.26229752
603036,S2,2025-06-09,16.73,2025-06-23,17.16,0.025302331141661666,0.12365158373274,hit_stop,14.903576055142858,17.23
603036,S1,2025-06-20,17.16,2025-06-24,17.07,-0.0056447552447552365,0.048784643343934564,ema50_break or macd_dead,15.4192,15.4192
603040,S3,2025-04-08,22.2590338,2025-04-24,27.63665878,0.2411929203539823,0.05579268713825923,mean_revert_tp,20.694626131171425,20.694626131171425
